Year,Month,Anomaly,Unc,Anomaly1,Unc1,Anomaly2,Unc2,Anomaly3,Unc3,Anomaly4,Unc 4
  1992,     8 ,   -0.670 , 0.300,     1.058 , 0.146,     0.597 , 0.103,     0.360 , 0.091,     0.499 , 0.047
  1992,     9 ,    3.120 , 0.264,     0.991 , 0.111,     0.605 , 0.099,     0.374 , 0.092,     0.495 , 0.048
  1992,    10 ,    1.461 , 0.156,     0.858 , 0.115,     0.596 , 0.100,     0.379 , 0.091,     0.499 , 0.048
  1992,    11 ,    0.134 , 0.229,     0.961 , 0.130,     0.602 , 0.099,     0.372 , 0.091,     0.497 , 0.050
  1992,    12 ,    1.466 , 0.412,     0.909 , 0.141,     0.596 , 0.100,     0.368 , 0.090,     0.491 , 0.052
  1993,     1 ,    1.156 , 0.217,     0.984 , 0.158,     0.591 , 0.099,     0.357 , 0.091,     0.486 , 0.053
  1993,     2 ,    0.235 , 0.359,     1.072 , 0.152,     0.612 , 0.099,     0.357 , 0.092,     0.485 , 0.054
  1993,     3 ,    0.021 , 0.309,     0.997 , 0.142,     0.638 , 0.101,     0.364 , 0.092,     0.484 , 0.056
  1993,     4 ,    0.781 , 0.378,     0.923 , 0.137,     0.636 , 0.108,     0.381 , 0.093,     0.486 , 0.055
  1993,     5 ,    1.886 , 0.416,     0.879 , 0.135,     0.620 , 0.102,     0.381 , 0.094,     0.485 , 0.054
  1993,     6 ,    0.467 , 0.275,     0.813 , 0.124,     0.586 , 0.102,     0.398 , 0.098,     0.484 , 0.055
  1993,     7 ,    1.746 , 0.419,     0.659 , 0.129,     0.579 , 0.102,     0.408 , 0.099,     0.484 , 0.056
  1993,     8 ,    0.395 , 0.157,     0.573 , 0.103,     0.568 , 0.098,     0.403 , 0.100,     0.487 , 0.056
  1993,     9 ,    2.214 , 0.296,     0.591 , 0.105,     0.561 , 0.102,     0.416 , 0.096,     0.485 , 0.057
  1993,    10 ,    0.577 , 0.306,     0.574 , 0.110,     0.555 , 0.100,     0.424 , 0.094,     0.493 , 0.057
  1993,    11 ,   -0.396 , 0.189,     0.443 , 0.117,     0.552 , 0.100,     0.433 , 0.093,     0.493 , 0.056
  1993,    12 ,    0.679 , 0.175,     0.392 , 0.118,     0.555 , 0.102,     0.436 , 0.092,     0.499 , 0.056
  1994,     1 ,   -0.699 , 0.279,     0.141 , 0.112,     0.531 , 0.101,     0.442 , 0.090,     0.499 , 0.055
  1994,     2 ,   -0.790 , 0.217,     0.095 , 0.138,     0.514 , 0.100,     0.465 , 0.088,     0.492 , 0.055
  1994,     3 ,    0.237 , 0.140,    -0.022 , 0.148,     0.515 , 0.097,     0.478 , 0.086,     0.486 , 0.054
  1994,     4 ,    0.573 , 0.275,    -0.187 , 0.174,     0.525 , 0.092,     0.499 , 0.084,     0.488 , 0.053
  1994,     5 ,    0.315 , 0.445,    -0.095 , 0.171,     0.510 , 0.093,     0.501 , 0.080,     0.490 , 0.052
  1994,     6 ,   -0.149 , 0.285,    -0.096 , 0.166,     0.520 , 0.093,     0.507 , 0.079,     0.491 , 0.054
  1994,     7 ,   -1.258 , 0.305,     0.041 , 0.149,     0.495 , 0.094,     0.519 , 0.077,     0.486 , 0.055
  1994,     8 ,   -0.159 , 0.507,     0.233 , 0.161,     0.476 , 0.097,     0.510 , 0.076,     0.489 , 0.055
  1994,     9 ,    0.810 , 0.440,     0.254 , 0.149,     0.455 , 0.095,     0.509 , 0.073,     0.480 , 0.055
  1994,    10 ,   -1.404 , 0.183,     0.213 , 0.143,     0.392 , 0.091,     0.510 , 0.070,     0.479 , 0.055
  1994,    11 ,    0.712 , 0.363,     0.203 , 0.143,     0.366 , 0.087,     0.530 , 0.068,     0.491 , 0.055
  1994,    12 ,    0.663 , 0.363,     0.235 , 0.123,     0.358 , 0.086,     0.531 , 0.069,     0.490 , 0.054
  1995,     1 ,    0.940 , 0.413,     0.402 , 0.113,     0.353 , 0.087,     0.515 , 0.068,     0.488 , 0.054
  1995,     2 ,    1.521 , 0.287,     0.508 , 0.102,     0.387 , 0.092,     0.518 , 0.068,     0.488 , 0.054
  1995,     3 ,    0.481 , 0.236,     0.577 , 0.111,     0.345 , 0.091,     0.522 , 0.067,     0.486 , 0.054
  1995,     4 ,    0.085 , 0.176,     0.742 , 0.120,     0.311 , 0.092,     0.510 , 0.066,     0.485 , 0.055
  1995,     5 ,    0.191 , 0.195,     0.730 , 0.111,     0.311 , 0.089,     0.505 , 0.066,     0.489 , 0.055
  1995,     6 ,    0.238 , 0.343,     0.570 , 0.101,     0.301 , 0.090,     0.515 , 0.067,     0.496 , 0.056
  1995,     7 ,    0.753 , 0.379,     0.493 , 0.112,     0.283 , 0.091,     0.508 , 0.067,     0.501 , 0.057
  1995,     8 ,    1.110 , 0.218,     0.335 , 0.119,     0.296 , 0.093,     0.520 , 0.068,     0.505 , 0.058
  1995,     9 ,    1.633 , 0.233,     0.233 , 0.121,     0.326 , 0.094,     0.519 , 0.070,     0.514 , 0.057
  1995,    10 ,    0.572 , 0.306,     0.176 , 0.119,     0.351 , 0.096,     0.517 , 0.070,     0.515 , 0.057
  1995,    11 ,    0.571 , 0.249,     0.203 , 0.128,     0.329 , 0.099,     0.494 , 0.067,     0.514 , 0.057
  1995,    12 ,   -1.257 , 0.235,     0.255 , 0.129,     0.353 , 0.102,     0.489 , 0.066,     0.514 , 0.058
  1996,     1 ,    0.015 , 0.211,     0.103 , 0.125,     0.354 , 0.099,     0.492 , 0.065,     0.511 , 0.058
  1996,     2 ,   -0.369 , 0.389,    -0.024 , 0.128,     0.357 , 0.099,     0.486 , 0.067,     0.512 , 0.058
  1996,     3 ,   -0.743 , 0.213,    -0.106 , 0.123,     0.341 , 0.097,     0.494 , 0.067,     0.504 , 0.059
  1996,     4 ,   -0.600 , 0.203,    -0.046 , 0.137,     0.331 , 0.094,     0.504 , 0.067,     0.499 , 0.058
  1996,     5 ,    0.516 , 0.235,    -0.101 , 0.148,     0.342 , 0.093,     0.503 , 0.068,     0.486 , 0.058
  1996,     6 ,    0.860 , 0.347,     0.033 , 0.161,     0.321 , 0.093,     0.513 , 0.069,     0.484 , 0.060
  1996,     7 ,   -1.072 , 0.210,     0.041 , 0.170,     0.337 , 0.092,     0.510 , 0.068,     0.489 , 0.061
  1996,     8 ,   -0.414 , 0.216,     0.178 , 0.194,     0.371 , 0.090,     0.519 , 0.066,     0.478 , 0.061
  1996,     9 ,    0.642 , 0.246,     0.204 , 0.189,     0.394 , 0.092,     0.513 , 0.067,     0.476 , 0.061
  1996,    10 ,    1.300 , 0.499,     0.140 , 0.182,     0.413 , 0.089,     0.512 , 0.067,     0.484 , 0.061
  1996,    11 ,   -0.087 , 0.320,     0.019 , 0.179,     0.428 , 0.087,     0.501 , 0.067,     0.488 , 0.061
  1996,    12 ,    0.342 , 0.279,    -0.003 , 0.171,     0.459 , 0.087,     0.501 , 0.065,     0.491 , 0.060
  1997,     1 ,    0.116 , 0.309,     0.133 , 0.159,     0.506 , 0.092,     0.490 , 0.064,     0.492 , 0.060
  1997,     2 ,    1.275 , 0.399,     0.282 , 0.157,     0.520 , 0.095,     0.467 , 0.064,     0.490 , 0.061
  1997,     3 ,   -0.436 , 0.207,     0.281 , 0.156,     0.497 , 0.098,     0.468 , 0.061,     0.494 , 0.062
  1997,     4 ,   -1.365 , 0.117,     0.123 , 0.160,     0.512 , 0.099,     0.466 , 0.061,     0.487 , 0.064
  1997,     5 ,   -0.936 , 0.192,     0.140 , 0.144,     0.529 , 0.097,     0.471 , 0.060,     0.480 , 0.066
  1997,     6 ,    0.596 , 0.451,     0.184 , 0.129,     0.518 , 0.096,     0.468 , 0.058,     0.484 , 0.066
  1997,     7 ,    0.565 , 0.483,     0.179 , 0.126,     0.473 , 0.098,     0.462 , 0.060,     0.486 , 0.068
  1997,     8 ,    1.370 , 0.375,     0.158 , 0.129,     0.439 , 0.101,     0.484 , 0.062,     0.489 , 0.070
  1997,     9 ,    0.627 , 0.194,     0.346 , 0.118,     0.439 , 0.102,     0.458 , 0.064,     0.506 , 0.071
  1997,    10 ,   -0.592 , 0.266,     0.654 , 0.119,     0.424 , 0.103,     0.453 , 0.064,     0.504 , 0.071
  1997,    11 ,    0.111 , 0.112,     0.777 , 0.131,     0.408 , 0.107,     0.452 , 0.064,     0.502 , 0.071
  1997,    12 ,    0.877 , 0.229,     0.889 , 0.151,     0.434 , 0.107,     0.440 , 0.066,     0.494 , 0.070
  1998,     1 ,    0.058 , 0.225,     0.991 , 0.143,     0.425 , 0.110,     0.437 , 0.069,     0.485 , 0.069
  1998,     2 ,    1.024 , 0.264,     0.925 , 0.138,     0.427 , 0.110,     0.447 , 0.072,     0.483 , 0.069
  1998,     3 ,    1.816 , 0.204,     0.976 , 0.140,     0.400 , 0.112,     0.456 , 0.074,     0.475 , 0.069
  1998,     4 ,    2.333 , 0.156,     1.023 , 0.131,     0.398 , 0.113,     0.471 , 0.074,     0.470 , 0.069
  1998,     5 ,    0.537 , 0.376,     1.038 , 0.126,     0.369 , 0.110,     0.462 , 0.076,     0.472 , 0.069
  1998,     6 ,    1.937 , 0.738,     0.916 , 0.122,     0.391 , 0.106,     0.466 , 0.079,     0.477 , 0.070
  1998,     7 ,    1.787 , 0.406,     0.934 , 0.124,     0.404 , 0.104,     0.461 , 0.081,     0.478 , 0.072
  1998,     8 ,    0.582 , 0.320,     0.950 , 0.128,     0.405 , 0.103,     0.457 , 0.080,     0.480 , 0.072
  1998,     9 ,    1.244 , 0.350,     0.935 , 0.136,     0.427 , 0.104,     0.448 , 0.084,     0.483 , 0.070
  1998,    10 ,   -0.035 , 0.322,     0.882 , 0.148,     0.453 , 0.104,     0.455 , 0.083,     0.494 , 0.070
  1998,    11 ,    0.291 , 0.295,     0.937 , 0.157,     0.455 , 0.104,     0.465 , 0.079,     0.501 , 0.069
  1998,    12 ,   -0.581 , 0.194,     0.917 , 0.175,     0.470 , 0.107,     0.473 , 0.081,     0.510 , 0.069
  1999,     1 ,    0.267 , 0.256,     0.898 , 0.188,     0.489 , 0.105,     0.481 , 0.082,     0.513 , 0.068
  1999,     2 ,    1.222 , 0.407,     0.907 , 0.195,     0.524 , 0.104,     0.486 , 0.079,     0.518 , 0.067
  1999,     3 ,    1.639 , 0.292,     0.756 , 0.183,     0.512 , 0.108,     0.480 , 0.077,     0.516 , 0.067
  1999,     4 ,    1.688 , 0.291,     0.719 , 0.188,     0.499 , 0.106,     0.480 , 0.075,     0.522 , 0.066
  1999,     5 ,    1.199 , 0.311,     0.838 , 0.189,     0.493 , 0.106,     0.484 , 0.072,     0.519 , 0.065
  1999,     6 ,    1.706 , 0.627,     0.888 , 0.186,     0.481 , 0.100,     0.486 , 0.075,     0.521 , 0.064
  1999,     7 ,    1.557 , 0.503,     0.719 , 0.188,     0.485 , 0.098,     0.490 , 0.076,     0.516 , 0.063
  1999,     8 ,    0.681 , 0.464,     0.571 , 0.187,     0.459 , 0.100,     0.504 , 0.078,     0.509 , 0.062
  1999,     9 ,   -0.560 , 0.292,     0.474 , 0.198,     0.482 , 0.097,     0.488 , 0.080,     0.516 , 0.061
  1999,    10 ,   -0.478 , 0.232,     0.270 , 0.186,     0.540 , 0.099,     0.503 , 0.080,     0.521 , 0.060
  1999,    11 ,    1.714 , 0.229,     0.104 , 0.182,     0.576 , 0.099,     0.516 , 0.078,     0.521 , 0.060
  1999,    12 ,    0.018 , 0.318,     0.111 , 0.184,     0.577 , 0.100,     0.512 , 0.074,     0.525 , 0.061
  2000,     1 ,   -1.754 , 0.401,    -0.003 , 0.188,     0.571 , 0.103,     0.509 , 0.073,     0.523 , 0.061
  2000,     2 ,   -0.556 , 0.351,     0.047 , 0.194,     0.580 , 0.108,     0.502 , 0.074,     0.530 , 0.061
  2000,     3 ,    0.477 , 0.400,     0.094 , 0.210,     0.571 , 0.113,     0.495 , 0.072,     0.535 , 0.061
  2000,     4 ,   -0.760 , 0.279,     0.173 , 0.205,     0.595 , 0.116,     0.495 , 0.072,     0.536 , 0.062
  2000,     5 ,   -0.796 , 0.340,    -0.070 , 0.202,     0.594 , 0.121,     0.503 , 0.071,     0.544 , 0.061
  2000,     6 ,    1.795 , 0.580,    -0.064 , 0.186,     0.580 , 0.122,     0.523 , 0.070,     0.545 , 0.062
  2000,     7 ,    0.187 , 0.662,     0.147 , 0.145,     0.592 , 0.130,     0.528 , 0.069,     0.545 , 0.062
  2000,     8 ,    1.275 , 0.432,     0.165 , 0.137,     0.597 , 0.135,     0.539 , 0.068,     0.549 , 0.063
  2000,     9 ,    0.008 , 0.403,     0.174 , 0.118,     0.586 , 0.137,     0.545 , 0.067,     0.556 , 0.063
  2000,    10 ,    0.471 , 0.240,     0.320 , 0.139,     0.591 , 0.137,     0.553 , 0.066,     0.559 , 0.064
  2000,    11 ,   -1.201 , 0.249,     0.440 , 0.152,     0.596 , 0.135,     0.555 , 0.065,     0.556 , 0.062
  2000,    12 ,    0.086 , 0.397,     0.437 , 0.133,     0.579 , 0.134,     0.565 , 0.066,     0.552 , 0.061
  2001,     1 ,    0.777 , 0.331,     0.427 , 0.105,     0.567 , 0.131,     0.563 , 0.066,     0.548 , 0.061
  2001,     2 ,   -0.336 , 0.304,     0.460 , 0.087,     0.557 , 0.132,     0.567 , 0.065,     0.547 , 0.061
  2001,     3 ,    0.587 , 0.275,     0.450 , 0.079,     0.555 , 0.134,     0.562 , 0.063,     0.554 , 0.061
  2001,     4 ,    0.988 , 0.279,     0.455 , 0.083,     0.579 , 0.130,     0.565 , 0.061,     0.555 , 0.061
  2001,     5 ,    0.639 , 0.406,     0.518 , 0.118,     0.588 , 0.126,     0.549 , 0.059,     0.555 , 0.061
  2001,     6 ,    1.766 , 0.459,     0.482 , 0.137,     0.625 , 0.130,     0.546 , 0.058,     0.553 , 0.062
  2001,     7 ,    0.068 , 0.450,     0.445 , 0.174,     0.625 , 0.130,     0.571 , 0.057,     0.546 , 0.061
  2001,     8 ,    1.667 , 0.363,     0.450 , 0.178,     0.601 , 0.124,     0.566 , 0.057,     0.542 , 0.061
  2001,     9 ,   -0.108 , 0.273,     0.480 , 0.169,     0.565 , 0.116,     0.559 , 0.059,     0.545 , 0.060
  2001,    10 ,    0.526 , 0.233,     0.573 , 0.144,     0.547 , 0.109,     0.559 , 0.061,     0.544 , 0.060
  2001,    11 ,   -0.444 , 0.417,     0.622 , 0.138,     0.539 , 0.098,     0.561 , 0.060,     0.545 , 0.060
  2001,    12 ,   -0.342 , 0.412,     0.532 , 0.128,     0.514 , 0.094,     0.568 , 0.060,     0.549 , 0.060
  2002,     1 ,    0.331 , 0.471,     0.543 , 0.133,     0.474 , 0.087,     0.574 , 0.061,     0.545 , 0.059
  2002,     2 ,   -0.276 , 0.271,     0.563 , 0.133,     0.488 , 0.082,     0.579 , 0.064,     0.541 , 0.060
  2002,     3 ,    0.950 , 0.443,     0.578 , 0.153,     0.479 , 0.080,     0.595 , 0.064,     0.541 , 0.059
  2002,     4 ,    2.094 , 0.339,     0.603 , 0.166,     0.493 , 0.079,     0.614 , 0.065,     0.530 , 0.059
  2002,     5 ,    1.235 , 0.212,     0.646 , 0.207,     0.503 , 0.075,     0.626 , 0.066,     0.535 , 0.057
  2002,     6 ,    0.682 , 0.396,     0.678 , 0.230,     0.507 , 0.070,     0.628 , 0.065,     0.534 , 0.056
  2002,     7 ,    0.205 , 0.690,     0.715 , 0.287,     0.544 , 0.068,     0.625 , 0.065,     0.533 , 0.054
  2002,     8 ,    1.906 , 0.561,     0.850 , 0.317,     0.566 , 0.064,     0.619 , 0.064,     0.542 , 0.053
  2002,     9 ,    0.067 , 0.565,     0.866 , 0.316,     0.552 , 0.061,     0.637 , 0.064,     0.527 , 0.053
  2002,    10 ,    0.824 , 0.348,     0.910 , 0.301,     0.565 , 0.060,     0.630 , 0.064,     0.522 , 0.054
  2002,    11 ,    0.078 , 0.630,     0.877 , 0.297,     0.598 , 0.055,     0.631 , 0.064,     0.525 , 0.054
  2002,    12 ,    0.043 , 0.394,     0.897 , 0.299,     0.613 , 0.056,     0.620 , 0.064,     0.519 , 0.053
  2003,     1 ,    0.777 , 0.453,     0.970 , 0.297,     0.631 , 0.060,     0.614 , 0.061,     0.518 , 0.053
  2003,     2 ,    1.345 , 0.404,     0.807 , 0.269,     0.650 , 0.060,     0.608 , 0.061,     0.523 , 0.054
  2003,     3 ,    1.137 , 0.356,     0.896 , 0.264,     0.691 , 0.061,     0.587 , 0.062,     0.526 , 0.055
  2003,     4 ,    2.626 , 0.191,     0.945 , 0.244,     0.707 , 0.062,     0.560 , 0.061,     0.524 , 0.055
  2003,     5 ,    0.829 , 0.261,     1.009 , 0.186,     0.741 , 0.062,     0.563 , 0.058,     0.519 , 0.055
  2003,     6 ,    0.933 , 0.536,     1.141 , 0.180,     0.738 , 0.065,     0.557 , 0.055,     0.524 , 0.055
  2003,     7 ,    1.073 , 0.655,     1.096 , 0.163,     0.723 , 0.065,     0.547 , 0.056,     0.521 , 0.055
  2003,     8 ,   -0.047 , 0.358,     0.966 , 0.130,     0.730 , 0.066,     0.557 , 0.054,     0.523 , 0.055
  2003,     9 ,    1.129 , 0.390,     0.832 , 0.104,     0.697 , 0.065,     0.551 , 0.055,     0.521 , 0.055
  2003,    10 ,    1.420 , 0.292,     0.659 , 0.105,     0.678 , 0.069,     0.564 , 0.055,       NaN ,   NaN
  2003,    11 ,    0.844 , 0.400,     0.654 , 0.109,     0.643 , 0.073,     0.570 , 0.057,       NaN ,   NaN
  2003,    12 ,    1.627 , 0.363,     0.590 , 0.127,     0.621 , 0.077,     0.584 , 0.058,       NaN ,   NaN
  2004,     1 ,    0.234 , 0.432,     0.431 , 0.139,     0.653 , 0.083,     0.585 , 0.060,       NaN ,   NaN
  2004,     2 ,   -0.208 , 0.523,     0.564 , 0.175,     0.608 , 0.087,     0.572 , 0.062,       NaN ,   NaN
  2004,     3 ,   -0.482 , 0.481,     0.376 , 0.216,     0.606 , 0.091,     0.555 , 0.063,       NaN ,   NaN
  2004,     4 ,    0.558 , 0.312,     0.291 , 0.229,     0.619 , 0.094,     0.545 , 0.064,       NaN ,   NaN
  2004,     5 ,    0.772 , 0.526,     0.412 , 0.221,     0.629 , 0.097,     0.537 , 0.065,       NaN ,   NaN
  2004,     6 ,    0.166 , 0.567,     0.296 , 0.239,     0.655 , 0.100,     0.535 , 0.064,       NaN ,   NaN
  2004,     7 ,   -0.842 , 0.440,     0.317 , 0.248,     0.663 , 0.101,     0.514 , 0.066,       NaN ,   NaN
  2004,     8 ,    1.551 , 0.287,     0.398 , 0.235,     0.699 , 0.103,     0.507 , 0.066,       NaN ,   NaN
  2004,     9 ,   -1.121 , 0.464,     0.405 , 0.221,     0.709 , 0.103,     0.523 , 0.067,       NaN ,   NaN
  2004,    10 ,    0.393 , 0.362,     0.361 , 0.203,     0.689 , 0.102,     0.531 , 0.069,       NaN ,   NaN
  2004,    11 ,    2.298 , 0.290,     0.397 , 0.184,     0.675 , 0.108,     0.511 , 0.071,       NaN ,   NaN
  2004,    12 ,    0.228 , 0.393,     0.607 , 0.180,     0.678 , 0.111,     0.519 , 0.074,       NaN ,   NaN
  2005,     1 ,    0.494 , 0.308,     0.783 , 0.186,     0.679 , 0.120,     0.531 , 0.076,       NaN ,   NaN
  2005,     2 ,    0.763 , 0.287,     0.857 , 0.195,     0.657 , 0.123,     0.543 , 0.077,       NaN ,   NaN
  2005,     3 ,   -0.395 , 0.212,     1.154 , 0.187,     0.704 , 0.120,     0.548 , 0.079,       NaN ,   NaN
  2005,     4 ,    0.029 , 0.126,     1.242 , 0.173,     0.665 , 0.123,     0.561 , 0.082,       NaN ,   NaN
  2005,     5 ,    1.195 , 0.282,     1.120 , 0.171,     0.669 , 0.121,     0.583 , 0.083,       NaN ,   NaN
  2005,     6 ,    2.695 , 0.402,     1.093 , 0.171,     0.660 , 0.117,     0.574 , 0.085,       NaN ,   NaN
  2005,     7 ,    1.263 , 0.505,     1.041 , 0.177,     0.635 , 0.118,     0.582 , 0.088,       NaN ,   NaN
  2005,     8 ,    2.440 , 0.334,     0.984 , 0.181,     0.619 , 0.116,     0.578 , 0.089,       NaN ,   NaN
  2005,     9 ,    2.443 , 0.257,     0.901 , 0.182,     0.587 , 0.116,     0.594 , 0.089,       NaN ,   NaN
  2005,    10 ,    1.446 , 0.261,     0.884 , 0.192,     0.530 , 0.115,     0.601 , 0.091,       NaN ,   NaN
  2005,    11 ,    0.835 , 0.313,     0.666 , 0.189,     0.530 , 0.119,     0.617 , 0.090,       NaN ,   NaN
  2005,    12 ,   -0.098 , 0.276,     0.477 , 0.177,     0.534 , 0.122,     0.616 , 0.090,       NaN ,   NaN
  2006,     1 ,   -0.124 , 0.246,     0.538 , 0.186,     0.527 , 0.127,     0.604 , 0.088,       NaN ,   NaN
  2006,     2 ,    0.073 , 0.252,     0.249 , 0.182,     0.556 , 0.132,     0.607 , 0.088,       NaN ,   NaN
  2006,     3 ,   -1.383 , 0.307,     0.028 , 0.183,     0.547 , 0.138,     0.615 , 0.089,       NaN ,   NaN
  2006,     4 ,   -0.174 , 0.303,     0.013 , 0.187,     0.549 , 0.136,     0.605 , 0.091,       NaN ,   NaN
  2006,     5 ,   -1.425 , 0.341,    -0.044 , 0.180,     0.551 , 0.136,     0.606 , 0.092,       NaN ,   NaN
  2006,     6 ,    0.427 , 0.392,     0.066 , 0.185,     0.542 , 0.138,     0.594 , 0.095,       NaN ,   NaN
  2006,     7 ,    2.000 , 0.496,     0.144 , 0.174,     0.545 , 0.145,     0.583 , 0.096,       NaN ,   NaN
  2006,     8 ,   -1.033 , 0.373,     0.297 , 0.168,     0.543 , 0.142,     0.564 , 0.099,       NaN ,   NaN
  2006,     9 ,   -0.206 , 0.306,     0.539 , 0.160,     0.545 , 0.140,     0.576 , 0.098,       NaN ,   NaN
  2006,    10 ,    1.261 , 0.393,     0.630 , 0.164,     0.543 , 0.139,     0.575 , 0.100,       NaN ,   NaN
  2006,    11 ,    0.159 , 0.196,     0.782 , 0.183,     0.535 , 0.137,     0.589 , 0.102,       NaN ,   NaN
  2006,    12 ,    1.215 , 0.333,     0.819 , 0.184,     0.556 , 0.138,     0.596 , 0.103,       NaN ,   NaN
  2007,     1 ,    0.819 , 0.149,     0.672 , 0.218,     0.554 , 0.134,     0.600 , 0.104,       NaN ,   NaN
  2007,     2 ,    1.902 , 0.185,     0.809 , 0.245,     0.526 , 0.135,     0.614 , 0.105,       NaN ,   NaN
  2007,     3 ,    1.525 , 0.328,     1.065 , 0.235,     0.568 , 0.134,     0.613 , 0.104,       NaN ,   NaN
  2007,     4 ,    0.921 , 0.345,     0.834 , 0.206,     0.568 , 0.134,     0.594 , 0.104,       NaN ,   NaN
  2007,     5 ,    0.395 , 0.554,     0.847 , 0.193,     0.519 , 0.136,     0.599 , 0.105,       NaN ,   NaN
  2007,     6 ,    0.877 , 0.233,     0.704 , 0.184,     0.531 , 0.139,     0.601 , 0.106,       NaN ,   NaN
  2007,     7 ,    0.231 , 0.759,     0.578 , 0.162,     0.518 , 0.142,     0.603 , 0.106,       NaN ,   NaN
  2007,     8 ,    0.604 , 0.512,     0.448 , 0.165,     0.520 , 0.142,     0.600 , 0.104,       NaN ,   NaN
  2007,     9 ,    2.869 , 0.267,     0.258 , 0.159,     0.545 , 0.143,     0.595 , 0.101,       NaN ,   NaN
  2007,    10 ,   -1.509 , 0.233,     0.115 , 0.139,     0.558 , 0.146,     0.592 , 0.104,       NaN ,   NaN
  2007,    11 ,    0.313 , 0.328,     0.150 , 0.132,     0.568 , 0.144,     0.597 , 0.103,       NaN ,   NaN
  2007,    12 ,   -0.504 , 0.292,     0.176 , 0.140,     0.536 , 0.143,     0.598 , 0.101,       NaN ,   NaN
  2008,     1 ,   -0.684 , 0.622,     0.212 , 0.120,     0.533 , 0.143,     0.599 , 0.102,       NaN ,   NaN
  2008,     2 ,    0.340 , 0.341,     0.304 , 0.111,     0.505 , 0.143,     0.600 , 0.104,       NaN ,   NaN
  2008,     3 ,   -0.758 , 0.247,     0.111 , 0.131,     0.497 , 0.140,     0.597 , 0.105,       NaN ,   NaN
  2008,     4 ,   -0.798 , 0.259,     0.364 , 0.128,     0.495 , 0.139,     0.576 , 0.104,       NaN ,   NaN
  2008,     5 ,    0.822 , 0.346,     0.420 , 0.139,     0.492 , 0.135,     0.575 , 0.105,       NaN ,   NaN
  2008,     6 ,    1.187 , 0.504,     0.552 , 0.132,     0.494 , 0.131,     0.581 , 0.107,       NaN ,   NaN
  2008,     7 ,    0.666 , 0.672,     0.642 , 0.159,     0.484 , 0.130,     0.582 , 0.108,       NaN ,   NaN
  2008,     8 ,    1.703 , 0.435,     0.589 , 0.171,     0.485 , 0.130,     0.589 , 0.111,       NaN ,   NaN
  2008,     9 ,    0.552 , 0.360,     0.620 , 0.183,     0.532 , 0.132,     0.595 , 0.114,       NaN ,   NaN
  2008,    10 ,    1.524 , 0.203,     0.726 , 0.195,     0.533 , 0.133,       NaN ,   NaN,       NaN ,   NaN
  2008,    11 ,    0.989 , 0.380,     0.680 , 0.199,     0.568 , 0.131,       NaN ,   NaN,       NaN ,   NaN
  2008,    12 ,    1.083 , 0.269,     0.701 , 0.183,     0.566 , 0.133,       NaN ,   NaN,       NaN ,   NaN
  2009,     1 ,    0.391 , 0.309,     0.562 , 0.179,     0.513 , 0.130,       NaN ,   NaN,       NaN ,   NaN
  2009,     2 ,   -0.288 , 0.348,     0.413 , 0.172,     0.520 , 0.131,       NaN ,   NaN,       NaN ,   NaN
